Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season
D1,2020-11-28,Union Berlin,Ein Frankfurt,3.0,3.0,D,2021
D1,2020-11-28,M'gladbach,Schalke 04,4.0,1.0,H,2021
D1,2020-11-29,Leverkusen,Hertha,0.0,0.0,D,2021
D1,2020-11-29,Mainz,Hoffenheim,1.0,1.0,D,2021
D1,2020-12-04,Hertha,Union Berlin,3.0,1.0,H,2021
D1,2020-12-05,Bielefeld,Mainz,2.0,1.0,H,2021
D1,2020-12-05,Ein Frankfurt,Dortmund,1.0,1.0,D,2021
D1,2020-12-05,FC Koln,Wolfsburg,2.0,2.0,D,2021
D1,2020-12-05,Freiburg,M'gladbach,2.0,2.0,D,2021
D1,2020-12-05,Bayern Munich,RB Leipzig,3.0,3.0,D,2021
D1,2020-12-06,Werder Bremen,Stuttgart,1.0,2.0,A,2021
D1,2020-12-06,Schalke 04,Leverkusen,0.0,3.0,A,2021
D1,2020-12-07,Hoffenheim,Augsburg,3.0,1.0,H,2021
D1,2020-12-11,Wolfsburg,Ein Frankfurt,2.0,1.0,H,2021
D1,2020-12-12,Dortmund,Stuttgart,1.0,5.0,A,2021
D1,2020-12-12,Freiburg,Bielefeld,2.0,0.0,H,2021
D1,2020-12-12,Mainz,FC Koln,0.0,1.0,A,2021
D1,2020-12-12,M'gladbach,Hertha,1.0,1.0,D,2021
D1,2020-12-12,RB Leipzig,Werder Bremen,2.0,0.0,H,2021
D1,2020-12-12,Union Berlin,Bayern Munich,1.0,1.0,D,2021
D1,2020-12-13,Augsburg,Schalke 04,2.0,2.0,D,2021
D1,2020-12-13,Leverkusen,Hoffenheim,4.0,1.0,H,2021
D1,2020-12-15,Ein Frankfurt,M'gladbach,3.0,3.0,D,2021
D1,2020-12-15,Hertha,Mainz,0.0,0.0,D,2021
D1,2020-12-15,Stuttgart,Union Berlin,2.0,2.0,D,2021
D1,2020-12-15,Werder Bremen,Dortmund,1.0,2.0,A,2021
D1,2020-12-16,Schalke 04,Freiburg,0.0,2.0,A,2021
D1,2020-12-16,Bayern Munich,Wolfsburg,2.0,1.0,H,2021
D1,2020-12-16,Bielefeld,Augsburg,0.0,1.0,A,2021
D1,2020-12-16,FC Koln,Leverkusen,0.0,4.0,A,2021
D1,2020-12-16,Hoffenheim,RB Leipzig,0.0,1.0,A,2021
D1,2020-12-18,Union Berlin,Dortmund,2.0,1.0,H,2021
D1,2020-12-19,Augsburg,Ein Frankfurt,0.0,2.0,A,2021
D1,2020-12-19,Mainz,Werder Bremen,0.0,1.0,A,2021
D1,2020-12-19,M'gladbach,Hoffenheim,1.0,2.0,A,2021
D1,2020-12-19,RB Leipzig,FC Koln,0.0,0.0,D,2021
D1,2020-12-19,Schalke 04,Bielefeld,0.0,1.0,A,2021
D1,2020-12-19,Leverkusen,Bayern Munich,1.0,2.0,A,2021
D1,2020-12-20,Freiburg,Hertha,4.0,1.0,H,2021
D1,2020-12-20,Wolfsburg,Stuttgart,1.0,0.0,H,2021
D1,2021-01-02,Bielefeld,M'gladbach,0.0,1.0,A,2021
D1,2021-01-02,Ein Frankfurt,Leverkusen,2.0,1.0,H,2021
D1,2021-01-02,FC Koln,Augsburg,0.0,1.0,A,2021
D1,2021-01-02,Hoffenheim,Freiburg,1.0,3.0,A,2021
D1,2021-01-02,Werder Bremen,Union Berlin,0.0,2.0,A,2021
D1,2021-01-02,Hertha,Schalke 04,3.0,0.0,H,2021
D1,2021-01-02,Stuttgart,RB Leipzig,0.0,1.0,A,2021
D1,2021-01-03,Dortmund,Wolfsburg,2.0,0.0,H,2021
D1,2021-01-03,Bayern Munich,Mainz,5.0,2.0,H,2021
D1,2021-01-08,M'gladbach,Bayern Munich,3.0,2.0,H,2021
D1,2021-01-09,Freiburg,FC Koln,5.0,0.0,H,2021
D1,2021-01-09,Leverkusen,Werder Bremen,1.0,1.0,D,2021
D1,2021-01-09,Mainz,Ein Frankfurt,0.0,2.0,A,2021
D1,2021-01-09,Schalke 04,Hoffenheim,4.0,0.0,H,2021
D1,2021-01-09,Union Berlin,Wolfsburg,2.0,2.0,D,2021
D1,2021-01-09,RB Leipzig,Dortmund,1.0,3.0,A,2021
D1,2021-01-10,Augsburg,Stuttgart,1.0,4.0,A,2021
D1,2021-01-10,Bielefeld,Hertha,1.0,0.0,H,2021
D1,2021-01-15,Union Berlin,Leverkusen,1.0,0.0,H,2021
D1,2021-01-16,Dortmund,Mainz,1.0,1.0,D,2021
D1,2021-01-16,FC Koln,Hertha,0.0,0.0,D,2021
D1,2021-01-16,Hoffenheim,Bielefeld,0.0,0.0,D,2021
D1,2021-01-16,Werder Bremen,Augsburg,2.0,0.0,H,2021
D1,2021-01-16,Wolfsburg,RB Leipzig,2.0,2.0,D,2021
D1,2021-01-16,Stuttgart,M'gladbach,2.0,2.0,D,2021
D1,2021-01-17,Bayern Munich,Freiburg,2.0,1.0,H,2021
D1,2021-01-17,Ein Frankfurt,Schalke 04,3.0,1.0,H,2021
D1,2021-01-19,M'gladbach,Werder Bremen,1.0,0.0,H,2021
D1,2021-01-19,Hertha,Hoffenheim,0.0,3.0,A,2021
D1,2021-01-19,Leverkusen,Dortmund,2.0,1.0,H,2021
D1,2021-01-19,Mainz,Wolfsburg,0.0,2.0,A,2021
D1,2021-01-20,Schalke 04,FC Koln,1.0,2.0,A,2021
D1,2021-01-20,Augsburg,Bayern Munich,0.0,1.0,A,2021
D1,2021-01-20,Bielefeld,Stuttgart,3.0,0.0,H,2021
D1,2021-01-20,Freiburg,Ein Frankfurt,2.0,2.0,D,2021
D1,2021-01-20,RB Leipzig,Union Berlin,1.0,0.0,H,2021
D1,2021-01-22,M'gladbach,Dortmund,4.0,2.0,H,2021
D1,2021-01-23,Augsburg,Union Berlin,2.0,1.0,H,2021
D1,2021-01-23,Bielefeld,Ein Frankfurt,1.0,5.0,A,2021
D1,2021-01-23,Freiburg,Stuttgart,2.0,1.0,H,2021
D1,2021-01-23,Leverkusen,Wolfsburg,0.0,1.0,A,2021
D1,2021-01-23,Mainz,RB Leipzig,3.0,2.0,H,2021
D1,2021-01-23,Hertha,Werder Bremen,1.0,4.0,A,2021
D1,2021-01-24,Schalke 04,Bayern Munich,0.0,4.0,A,2021
D1,2021-01-24,Hoffenheim,FC Koln,3.0,0.0,H,2021
D1,2021-01-29,Stuttgart,Mainz,2.0,0.0,H,2021
D1,2021-01-30,Bayern Munich,Hoffenheim,4.0,1.0,H,2021
D1,2021-01-30,Dortmund,Augsburg,3.0,1.0,H,2021
D1,2021-01-30,Ein Frankfurt,Hertha,3.0,1.0,H,2021
D1,2021-01-30,Union Berlin,M'gladbach,1.0,1.0,D,2021
D1,2021-01-30,Werder Bremen,Schalke 04,1.0,1.0,D,2021
D1,2021-01-30,RB Leipzig,Leverkusen,1.0,0.0,H,2021
D1,2021-01-31,FC Koln,Bielefeld,3.0,1.0,H,2021
D1,2021-01-31,Wolfsburg,Freiburg,3.0,0.0,H,2021
D1,2021-02-05,Hertha,Bayern Munich,0.0,1.0,A,2021
D1,2021-02-06,Augsburg,Wolfsburg,0.0,2.0,A,2021
D1,2021-02-06,Freiburg,Dortmund,2.0,1.0,H,2021
D1,2021-02-06,Leverkusen,Stuttgart,5.0,2.0,H,2021
D1,2021-02-06,Mainz,Union Berlin,1.0,0.0,H,2021
D1,2021-02-06,Schalke 04,RB Leipzig,0.0,3.0,A,2021
D1,2021-02-06,M'gladbach,FC Koln,1.0,2.0,A,2021
D1,2021-02-07,Hoffenheim,Ein Frankfurt,1.0,3.0,A,2021
D1,2021-02-12,RB Leipzig,Augsburg,2.0,1.0,H,2021
D1,2021-02-13,Dortmund,Hoffenheim,2.0,2.0,D,2021
D1,2021-02-13,Leverkusen,Mainz,2.0,2.0,D,2021
D1,2021-02-13,Stuttgart,Hertha,1.0,1.0,D,2021
D1,2021-02-13,Werder Bremen,Freiburg,0.0,0.0,D,2021
D1,2021-02-13,Union Berlin,Schalke 04,0.0,0.0,D,2021
D1,2021-02-14,Ein Frankfurt,FC Koln,2.0,0.0,H,2021
D1,2021-02-14,Wolfsburg,M'gladbach,0.0,0.0,D,2021
D1,2021-02-15,Bayern Munich,Bielefeld,3.0,3.0,D,2021
D1,2021-02-19,Bielefeld,Wolfsburg,0.0,3.0,A,2021
D1,2021-02-20,Ein Frankfurt,Bayern Munich,2.0,1.0,H,2021
D1,2021-02-20,FC Koln,Stuttgart,0.0,1.0,A,2021
D1,2021-02-20,Freiburg,Union Berlin,0.0,1.0,A,2021
D1,2021-02-20,M'gladbach,Mainz,1.0,2.0,A,2021
D1,2021-02-20,Schalke 04,Dortmund,0.0,4.0,A,2021
D1,2021-02-21,Augsburg,Leverkusen,1.0,1.0,D,2021
D1,2021-02-21,Hertha,RB Leipzig,0.0,3.0,A,2021
D1,2021-02-21,Hoffenheim,Werder Bremen,4.0,0.0,H,2021
D1,2021-02-26,Werder Bremen,Ein Frankfurt,2.0,1.0,H,2021
D1,2021-02-27,Bayern Munich,FC Koln,5.0,1.0,H,2021
D1,2021-02-27,Dortmund,Bielefeld,3.0,0.0,H,2021
D1,2021-02-27,Stuttgart,Schalke 04,5.0,1.0,H,2021
D1,2021-02-27,Wolfsburg,Hertha,2.0,0.0,H,2021
D1,2021-02-27,RB Leipzig,M'gladbach,3.0,2.0,H,2021
D1,2021-02-28,Union Berlin,Hoffenheim,1.0,1.0,D,2021
D1,2021-02-28,Mainz,Augsburg,0.0,1.0,A,2021
D1,2021-02-28,Leverkusen,Freiburg,1.0,2.0,A,2021
D1,2021-03-05,Schalke 04,Mainz,0.0,0.0,D,2021
D1,2021-03-06,Ein Frankfurt,Stuttgart,1.0,1.0,D,2021
D1,2021-03-06,Freiburg,RB Leipzig,0.0,3.0,A,2021
D1,2021-03-06,Hertha,Augsburg,2.0,1.0,H,2021
D1,2021-03-06,Hoffenheim,Wolfsburg,2.0,1.0,H,2021
D1,2021-03-06,M'gladbach,Leverkusen,0.0,1.0,A,2021
D1,2021-03-06,Bayern Munich,Dortmund,4.0,2.0,H,2021
D1,2021-03-07,FC Koln,Werder Bremen,1.0,1.0,D,2021
D1,2021-03-07,Bielefeld,Union Berlin,0.0,0.0,D,2021
D1,2021-03-10,Bielefeld,Werder Bremen,0.0,2.0,A,2021
D1,2021-03-12,Augsburg,M'gladbach,3.0,1.0,H,2021
D1,2021-03-13,Mainz,Freiburg,1.0,0.0,H,2021
D1,2021-03-13,Union Berlin,FC Koln,2.0,1.0,H,2021
D1,2021-03-13,Werder Bremen,Bayern Munich,1.0,3.0,A,2021
D1,2021-03-13,Wolfsburg,Schalke 04,5.0,0.0,H,2021
D1,2021-03-13,Dortmund,Hertha,2.0,0.0,H,2021
D1,2021-03-14,Leverkusen,Bielefeld,1.0,2.0,A,2021
D1,2021-03-14,RB Leipzig,Ein Frankfurt,1.0,1.0,D,2021
D1,2021-03-14,Stuttgart,Hoffenheim,2.0,0.0,H,2021
D1,2021-03-19,Bielefeld,RB Leipzig,0.0,1.0,A,2021
D1,2021-03-20,Bayern Munich,Stuttgart,4.0,0.0,H,2021
D1,2021-03-20,Ein Frankfurt,Union Berlin,5.0,2.0,H,2021
D1,2021-03-20,FC Koln,Dortmund,2.0,2.0,D,2021
D1,2021-03-20,Werder Bremen,Wolfsburg,1.0,2.0,A,2021
D1,2021-03-20,Schalke 04,M'gladbach,0.0,3.0,A,2021
D1,2021-03-21,Hoffenheim,Mainz,1.0,2.0,A,2021
D1,2021-03-21,Hertha,Leverkusen,3.0,0.0,H,2021
D1,2021-03-21,Freiburg,Augsburg,2.0,0.0,H,2021
D1,2021-04-03,Augsburg,Hoffenheim,2.0,1.0,H,2021
D1,2021-04-03,Dortmund,Ein Frankfurt,1.0,2.0,A,2021
D1,2021-04-03,Leverkusen,Schalke 04,2.0,1.0,H,2021
D1,2021-04-03,Mainz,Bielefeld,1.0,1.0,D,2021
D1,2021-04-03,Wolfsburg,FC Koln,1.0,0.0,H,2021
D1,2021-04-03,RB Leipzig,Bayern Munich,0.0,1.0,A,2021
D1,2021-04-03,M'gladbach,Freiburg,2.0,1.0,H,2021
D1,2021-04-04,Stuttgart,Werder Bremen,1.0,0.0,H,2021
D1,2021-04-04,Union Berlin,Hertha,1.0,1.0,D,2021
D1,2021-04-09,Bielefeld,Freiburg,1.0,0.0,H,2021
D1,2021-04-10,Bayern Munich,Union Berlin,1.0,1.0,D,2021
D1,2021-04-10,Ein Frankfurt,Wolfsburg,4.0,3.0,H,2021
D1,2021-04-10,Hertha,M'gladbach,2.0,2.0,D,2021
D1,2021-04-10,Werder Bremen,RB Leipzig,1.0,4.0,A,2021
D1,2021-04-10,Stuttgart,Dortmund,2.0,3.0,A,2021
D1,2021-04-11,Schalke 04,Augsburg,1.0,0.0,H,2021
D1,2021-04-11,FC Koln,Mainz,2.0,3.0,A,2021
D1,2021-04-12,Hoffenheim,Leverkusen,0.0,0.0,D,2021
D1,2021-04-16,RB Leipzig,Hoffenheim,0.0,0.0,D,2021
D1,2021-04-17,Augsburg,Bielefeld,0.0,0.0,D,2021
D1,2021-04-17,Freiburg,Schalke 04,4.0,0.0,H,2021
D1,2021-04-17,M'gladbach,Ein Frankfurt,4.0,0.0,H,2021
D1,2021-04-17,Union Berlin,Stuttgart,2.0,1.0,H,2021
D1,2021-04-17,Wolfsburg,Bayern Munich,2.0,3.0,A,2021
D1,2021-04-17,Leverkusen,FC Koln,3.0,0.0,H,2021
D1,2021-04-18,Dortmund,Werder Bremen,4.0,1.0,H,2021
D1,2021-04-20,FC Koln,RB Leipzig,2.0,1.0,H,2021
D1,2021-04-20,Bayern Munich,Leverkusen,2.0,0.0,H,2021
D1,2021-04-20,Bielefeld,Schalke 04,1.0,0.0,H,2021
D1,2021-04-20,Ein Frankfurt,Augsburg,2.0,0.0,H,2021
D1,2021-04-21,Dortmund,Union Berlin,2.0,0.0,H,2021
D1,2021-04-21,Hoffenheim,M'gladbach,3.0,2.0,H,2021
D1,2021-04-21,Stuttgart,Wolfsburg,1.0,3.0,A,2021
D1,2021-04-21,Werder Bremen,Mainz,0.0,1.0,A,2021
D1,2021-04-23,Augsburg,FC Koln,2.0,3.0,A,2021
D1,2021-04-24,Freiburg,Hoffenheim,1.0,1.0,D,2021
D1,2021-04-24,Mainz,Bayern Munich,2.0,1.0,H,2021
D1,2021-04-24,Union Berlin,Werder Bremen,3.0,1.0,H,2021
D1,2021-04-24,Wolfsburg,Dortmund,0.0,2.0,A,2021
D1,2021-04-24,Leverkusen,Ein Frankfurt,3.0,1.0,H,2021
D1,2021-04-25,RB Leipzig,Stuttgart,2.0,0.0,H,2021
D1,2021-04-25,M'gladbach,Bielefeld,5.0,0.0,H,2021
D1,2021-05-03,Mainz,Hertha,1.0,1.0,D,2021
D1,2021-05-06,Hertha,Freiburg,3.0,0.0,H,2021
D1,2021-05-07,Stuttgart,Augsburg,2.0,1.0,H,2021
D1,2021-05-08,Dortmund,RB Leipzig,3.0,2.0,H,2021
D1,2021-05-08,Hoffenheim,Schalke 04,4.0,2.0,H,2021
D1,2021-05-08,Werder Bremen,Leverkusen,0.0,0.0,D,2021
D1,2021-05-08,Wolfsburg,Union Berlin,3.0,0.0,H,2021
D1,2021-05-08,Bayern Munich,M'gladbach,6.0,0.0,H,2021
D1,2021-05-09,FC Koln,Freiburg,1.0,4.0,A,2021
D1,2021-05-09,Ein Frankfurt,Mainz,1.0,1.0,D,2021
D1,2021-05-09,Hertha,Bielefeld,0.0,0.0,D,2021
D1,2021-05-12,Schalke 04,Hertha,1.0,2.0,A,2021
D1,2021-05-15,Augsburg,Werder Bremen,2.0,0.0,H,2021
D1,2021-05-15,Bielefeld,Hoffenheim,1.0,1.0,D,2021
D1,2021-05-15,Freiburg,Bayern Munich,2.0,2.0,D,2021
D1,2021-05-15,Hertha,FC Koln,0.0,0.0,D,2021
D1,2021-05-15,Leverkusen,Union Berlin,1.0,1.0,D,2021
D1,2021-05-15,M'gladbach,Stuttgart,1.0,2.0,A,2021
D1,2021-05-15,Schalke 04,Ein Frankfurt,4.0,3.0,H,2021
D1,2021-05-16,Mainz,Dortmund,1.0,3.0,A,2021
D1,2021-05-16,RB Leipzig,Wolfsburg,2.0,2.0,D,2021
D1,2021-05-22,Bayern Munich,Augsburg,5.0,2.0,H,2021
D1,2021-05-22,Dortmund,Leverkusen,3.0,1.0,H,2021
D1,2021-05-22,Ein Frankfurt,Freiburg,3.0,1.0,H,2021
D1,2021-05-22,FC Koln,Schalke 04,1.0,0.0,H,2021
D1,2021-05-22,Hoffenheim,Hertha,2.0,1.0,H,2021
D1,2021-05-22,Stuttgart,Bielefeld,0.0,2.0,A,2021
D1,2021-05-22,Union Berlin,RB Leipzig,2.0,1.0,H,2021
D1,2021-05-22,Werder Bremen,M'gladbach,2.0,4.0,A,2021
D1,2021-05-22,Wolfsburg,Mainz,2.0,3.0,A,2021
D2,2020-09-18,Hamburg,Fortuna Dusseldorf,2.0,1.0,H,2021
D2,2020-09-18,Regensburg,Nurnberg,1.0,1.0,D,2021
D2,2020-09-19,Hannover,Karlsruhe,2.0,0.0,H,2021
D2,2020-09-19,Sandhausen,Darmstadt,3.0,2.0,H,2021
D2,2020-09-19,Wurzburger Kickers,Erzgebirge Aue,0.0,3.0,A,2021
D2,2020-09-20,Greuther Furth,Osnabruck,1.0,1.0,D,2021
D2,2020-09-20,Heidenheim,Braunschweig,2.0,0.0,H,2021
D2,2020-09-20,Holstein Kiel,Paderborn,1.0,0.0,H,2021
D2,2020-09-21,Bochum,St Pauli,2.0,2.0,D,2021
D2,2020-09-25,Erzgebirge Aue,Greuther Furth,1.0,1.0,D,2021
D2,2020-09-25,Osnabruck,Hannover,2.0,1.0,H,2021
D2,2020-09-26,Braunschweig,Holstein Kiel,0.0,0.0,D,2021
D2,2020-09-26,Darmstadt,Regensburg,0.0,0.0,D,2021
D2,2020-09-26,Fortuna Dusseldorf,Wurzburger Kickers,1.0,0.0,H,2021
D2,2020-09-27,Karlsruhe,Bochum,0.0,1.0,A,2021
D2,2020-09-27,Nurnberg,Sandhausen,1.0,0.0,H,2021
D2,2020-09-27,St Pauli,Heidenheim,4.0,2.0,H,2021
D2,2020-09-28,Paderborn,Hamburg,3.0,4.0,A,2021
D2,2020-10-02,Bochum,Osnabruck,0.0,0.0,D,2021
D2,2020-10-02,Sandhausen,St Pauli,1.0,0.0,H,2021
D2,2020-10-03,Hannover,Braunschweig,4.0,1.0,H,2021
D2,2020-10-03,Heidenheim,Paderborn,0.0,0.0,D,2021
D2,2020-10-03,Regensburg,Karlsruhe,1.0,0.0,H,2021
D2,2020-10-04,Holstein Kiel,Fortuna Dusseldorf,2.0,1.0,H,2021
D2,2020-10-04,Wurzburger Kickers,Greuther Furth,2.0,2.0,D,2021
D2,2020-10-05,Nurnberg,Darmstadt,2.0,3.0,A,2021
D2,2020-10-17,Braunschweig,Bochum,2.0,1.0,H,2021
D2,2020-10-17,Greuther Furth,Hamburg,0.0,1.0,A,2021
D2,2020-10-17,Karlsruhe,Sandhausen,3.0,0.0,H,2021
D2,2020-10-18,Erzgebirge Aue,Heidenheim,2.0,1.0,H,2021
D2,2020-10-18,Fortuna Dusseldorf,Regensburg,2.0,2.0,D,2021
D2,2020-10-18,Paderborn,Hannover,1.0,0.0,H,2021
D2,2020-10-18,Wurzburger Kickers,Holstein Kiel,0.0,2.0,A,2021
D2,2020-10-19,St Pauli,Nurnberg,2.0,2.0,D,2021
D2,2020-10-21,Hamburg,Erzgebirge Aue,3.0,0.0,H,2021
D2,2020-10-23,Nurnberg,Karlsruhe,1.0,1.0,D,2021
D2,2020-10-23,Regensburg,Braunschweig,3.0,0.0,H,2021
D2,2020-10-24,Darmstadt,St Pauli,2.0,2.0,D,2021
D2,2020-10-24,Hamburg,Wurzburger Kickers,3.0,1.0,H,2021
D2,2020-10-24,Hannover,Fortuna Dusseldorf,3.0,0.0,H,2021
D2,2020-10-24,Holstein Kiel,Greuther Furth,1.0,3.0,A,2021
D2,2020-10-25,Bochum,Erzgebirge Aue,2.0,0.0,H,2021
D2,2020-10-25,Heidenheim,Osnabruck,1.0,1.0,D,2021
D2,2020-10-25,Sandhausen,Paderborn,1.0,1.0,D,2021
D2,2020-10-28,Osnabruck,Darmstadt,1.0,1.0,D,2021
D2,2020-10-30,Fortuna Dusseldorf,Heidenheim,1.0,0.0,H,2021
D2,2020-10-30,Hamburg,St Pauli,2.0,2.0,D,2021
D2,2020-10-31,Braunschweig,Nurnberg,3.0,2.0,H,2021
D2,2020-10-31,Erzgebirge Aue,Holstein Kiel,1.0,1.0,D,2021
D2,2020-10-31,Osnabruck,Sandhausen,2.0,1.0,H,2021
D2,2020-10-31,Paderborn,Regensburg,3.0,1.0,H,2021
D2,2020-11-01,Greuther Furth,Hannover,4.0,1.0,H,2021
D2,2020-11-01,Karlsruhe,Darmstadt,3.0,4.0,A,2021
D2,2020-11-01,Wurzburger Kickers,Bochum,2.0,3.0,A,2021
D2,2020-11-06,Heidenheim,Wurzburger Kickers,4.0,1.0,H,2021
D2,2020-11-06,Sandhausen,Braunschweig,2.0,2.0,D,2021
D2,2020-11-07,Bochum,Greuther Furth,0.0,2.0,A,2021
D2,2020-11-07,Hannover,Erzgebirge Aue,0.0,0.0,D,2021
D2,2020-11-07,Nurnberg,Fortuna Dusseldorf,1.0,1.0,D,2021
D2,2020-11-08,Darmstadt,Paderborn,0.0,4.0,A,2021
D2,2020-11-08,Regensburg,Osnabruck,2.0,4.0,A,2021
D2,2020-11-08,St Pauli,Karlsruhe,0.0,3.0,A,2021
D2,2020-11-09,Holstein Kiel,Hamburg,1.0,1.0,D,2021
D2,2020-11-21,Braunschweig,Karlsruhe,1.0,3.0,A,2021
D2,2020-11-21,Fortuna Dusseldorf,Sandhausen,1.0,0.0,H,2021
D2,2020-11-21,Holstein Kiel,Heidenheim,2.0,2.0,D,2021
D2,2020-11-21,Paderborn,St Pauli,2.0,0.0,H,2021
D2,2020-11-22,Erzgebirge Aue,Darmstadt,3.0,0.0,H,2021
D2,2020-11-22,Greuther Furth,Regensburg,3.0,1.0,H,2021
D2,2020-11-22,Hamburg,Bochum,1.0,3.0,A,2021
D2,2020-11-22,Wurzburger Kickers,Hannover,2.0,1.0,H,2021
D2,2020-11-23,Osnabruck,Nurnberg,1.0,4.0,A,2021
D2,2020-11-27,Darmstadt,Braunschweig,4.0,0.0,H,2021
D2,2020-11-27,St Pauli,Osnabruck,0.0,1.0,A,2021
D2,2020-11-28,Karlsruhe,Paderborn,1.0,0.0,H,2021
D2,2020-11-28,Regensburg,Wurzburger Kickers,2.0,1.0,H,2021
D2,2020-11-28,Sandhausen,Erzgebirge Aue,1.0,4.0,A,2021
D2,2020-11-29,Hannover,Holstein Kiel,0.0,3.0,A,2021
D2,2020-11-29,Heidenheim,Hamburg,3.0,2.0,H,2021
D2,2020-11-29,Nurnberg,Greuther Furth,2.0,3.0,A,2021
D2,2020-11-30,Bochum,Fortuna Dusseldorf,5.0,0.0,H,2021
D2,2020-12-04,Fortuna Dusseldorf,Darmstadt,3.0,2.0,H,2021
D2,2020-12-04,Holstein Kiel,Bochum,3.0,1.0,H,2021
D2,2020-12-05,Braunschweig,St Pauli,2.0,1.0,H,2021
D2,2020-12-05,Greuther Furth,Heidenheim,0.0,1.0,A,2021
D2,2020-12-05,Hamburg,Hannover,0.0,1.0,A,2021
D2,2020-12-05,Osnabruck,Karlsruhe,1.0,2.0,A,2021
D2,2020-12-06,Erzgebirge Aue,Regensburg,0.0,2.0,A,2021
D2,2020-12-06,Paderborn,Nurnberg,0.0,2.0,A,2021
D2,2020-12-06,Wurzburger Kickers,Sandhausen,2.0,3.0,A,2021
D2,2020-12-11,Bochum,Paderborn,3.0,0.0,H,2021
D2,2020-12-11,Sandhausen,Greuther Furth,0.0,3.0,A,2021
D2,2020-12-12,Darmstadt,Hamburg,1.0,2.0,A,2021
D2,2020-12-12,Heidenheim,Hannover,1.0,0.0,H,2021
D2,2020-12-12,Regensburg,Holstein Kiel,2.0,3.0,A,2021
D2,2020-12-13,Braunschweig,Osnabruck,0.0,2.0,A,2021
D2,2020-12-13,Karlsruhe,Fortuna Dusseldorf,1.0,2.0,A,2021
D2,2020-12-13,Nurnberg,Wurzburger Kickers,2.0,1.0,H,2021
D2,2020-12-13,St Pauli,Erzgebirge Aue,2.0,2.0,D,2021
D2,2020-12-15,Greuther Furth,Darmstadt,0.0,4.0,A,2021
D2,2020-12-15,Hamburg,Sandhausen,4.0,0.0,H,2021
D2,2020-12-15,Hannover,Bochum,2.0,0.0,H,2021
D2,2020-12-15,Heidenheim,Regensburg,0.0,0.0,D,2021
D2,2020-12-16,Fortuna Dusseldorf,Osnabruck,3.0,0.0,H,2021
D2,2020-12-16,Holstein Kiel,Nurnberg,1.0,0.0,H,2021
D2,2020-12-16,Paderborn,Braunschweig,2.0,2.0,D,2021
D2,2020-12-17,Erzgebirge Aue,Karlsruhe,4.0,1.0,H,2021
D2,2020-12-18,Bochum,Heidenheim,3.0,0.0,H,2021
D2,2020-12-18,Regensburg,Hannover,0.0,0.0,D,2021
D2,2020-12-19,Braunschweig,Greuther Furth,0.0,3.0,A,2021
D2,2020-12-19,Darmstadt,Wurzburger Kickers,2.0,0.0,H,2021
D2,2020-12-19,Osnabruck,Paderborn,0.0,1.0,A,2021
D2,2020-12-20,Nurnberg,Erzgebirge Aue,1.0,0.0,H,2021
D2,2020-12-20,Sandhausen,Holstein Kiel,0.0,2.0,A,2021
D2,2020-12-20,St Pauli,Fortuna Dusseldorf,0.0,3.0,A,2021
D2,2020-12-21,Karlsruhe,Hamburg,1.0,2.0,A,2021
D2,2021-01-02,Bochum,Darmstadt,2.0,1.0,H,2021
D2,2021-01-02,Heidenheim,Nurnberg,2.0,0.0,H,2021
D2,2021-01-02,Wurzburger Kickers,Karlsruhe,2.0,4.0,A,2021
D2,2021-01-03,Erzgebirge Aue,Braunschweig,3.0,1.0,H,2021
D2,2021-01-03,Greuther Furth,St Pauli,2.0,1.0,H,2021
D2,2021-01-03,Hamburg,Regensburg,3.0,1.0,H,2021
D2,2021-01-03,Hannover,Sandhausen,4.0,0.0,H,2021
D2,2021-01-03,Holstein Kiel,Osnabruck,1.0,2.0,A,2021
D2,2021-01-04,Fortuna Dusseldorf,Paderborn,2.0,1.0,H,2021
D2,2021-01-06,Wurzburger Kickers,St Pauli,1.0,1.0,D,2021
D2,2021-01-08,Karlsruhe,Greuther Furth,3.0,2.0,H,2021
D2,2021-01-08,Sandhausen,Heidenheim,4.0,0.0,H,2021
D2,2021-01-09,Nurnberg,Hamburg,1.0,1.0,D,2021
D2,2021-01-09,Osnabruck,Wurzburger Kickers,2.0,3.0,A,2021
D2,2021-01-09,St Pauli,Holstein Kiel,1.0,1.0,D,2021
D2,2021-01-10,Darmstadt,Hannover,1.0,2.0,A,2021
D2,2021-01-10,Paderborn,Erzgebirge Aue,2.0,1.0,H,2021
D2,2021-01-10,Regensburg,Bochum,0.0,2.0,A,2021
D2,2021-01-11,Braunschweig,Fortuna Dusseldorf,0.0,0.0,D,2021
D2,2021-01-15,Greuther Furth,Paderborn,1.0,1.0,D,2021
D2,2021-01-15,Wurzburger Kickers,Braunschweig,0.0,0.0,D,2021
D2,2021-01-16,Bochum,Nurnberg,3.0,1.0,H,2021
D2,2021-01-16,Erzgebirge Aue,Fortuna Dusseldorf,0.0,3.0,A,2021
D2,2021-01-16,Hannover,St Pauli,2.0,3.0,A,2021
D2,2021-01-17,Heidenheim,Darmstadt,3.0,0.0,H,2021
D2,2021-01-17,Holstein Kiel,Karlsruhe,2.0,3.0,A,2021
D2,2021-01-17,Regensburg,Sandhausen,3.0,1.0,H,2021
D2,2021-01-18,Hamburg,Osnabruck,5.0,0.0,H,2021
